Time_s   F0_Hz
3.394500   230.277154
3.404500   238.960927
3.414500   247.030655
3.424500   248.078262
3.434500   243.854067
3.444500   237.726337
3.454500   229.186708
3.464500   220.587915
3.474500   206.037858
3.484500   191.386305
3.494500   179.805190
3.504500   169.341476
3.514500   159.654176
3.524500   148.999427
3.534500   142.110791
3.544500   136.795187
3.554500   130.962192
3.564500   125.572544
3.574500   121.064905
3.584500   118.587252
