7 1
Time_s   F0_Hz
--undefined--   --undefined--
1.142750   131.054015
1.152750   122.922108
1.162750   120.226764
1.172750   118.369143
1.182750   117.950112
1.192750   117.777175
1.202750   117.528017
1.212750   116.518351
1.222750   115.898174
1.232750   115.285743
1.242750   115.092697
1.252750   114.617080
1.262750   114.075384
1.272750   114.011174
1.282750   113.745948
1.292750   113.656998
1.302750   113.510009
1.312750   113.516518
1.322750   113.437278
1.332750   113.205969
1.342750   112.925060
1.352750   112.647547
1.362750   112.712508
1.372750   112.545329
1.382750   112.018467
1.392750   111.870972
1.402750   111.657799
1.412750   111.661211
1.422750   111.267157
1.432750   111.072438
1.442750   111.945411
1.452750   112.694019
1.462750   112.652306
