30 2
Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
1.603500   242.267344
1.613500   233.036021
1.623500   209.233361
1.633500   206.572944
1.643500   199.488913
1.653500   195.558169
1.663500   189.230502
1.673500   182.342965
1.683500   178.835225
1.693500   176.869998
1.703500   175.472239
1.713500   173.617616
1.723500   172.201669
1.733500   171.313229
1.743500   169.944367
1.753500   168.766328
1.763500   168.786725
1.773500   168.790776
1.783500   167.802730
1.793500   166.883280
1.803500   166.465971
1.813500   166.023864
1.823500   166.566264
1.833500   167.118414
1.843500   167.240984
1.853500   167.414511
1.863500   168.139766
1.873500   168.716442
1.883500   168.769474
1.893500   169.898627
1.903500   173.059333
1.913500   176.027130
1.923500   179.534872
1.933500   181.805470
1.943500   184.727114
1.953500   188.055717
1.963500   190.986414
1.973500   194.617770
1.983500   198.837319
1.993500   203.680863
2.003500   208.595248
2.013500   213.000939
2.023500   215.828221
2.033500   219.660560
2.043500   223.668543
2.053500   226.418516
2.063500   231.190773
2.073500   232.871010
2.083500   234.730040
2.093500   237.981068
2.103500   238.790197
2.113500   240.233243
2.123500   247.165312
2.133500   251.503946
2.143500   248.085060
2.153500   248.877529
--undefined--   --undefined--
