17 1
Time_s   F0_Hz
1.226802   158.325914
1.236802   157.048575
1.246802   146.861473
1.256802   143.341938
1.266802   127.243308
1.276802   129.372499
1.286802   128.349740
1.296802   128.173469
1.306802   127.387834
1.316802   127.491802
1.326802   127.951779
1.336802   128.294423
1.346802   128.687569
1.356802   128.525590
1.366802   128.571900
1.376802   129.294045
1.386802   129.495660
1.396802   129.449849
1.406802   129.174397
1.416802   129.088965
1.426802   129.293401
1.436802   129.048166
1.446802   128.851473
1.456802   129.066545
1.466802   129.723951
1.476802   130.057037
1.486802   130.265405
1.496802   130.639872
1.506802   130.528768
1.516802   130.278132
1.526802   130.185141
1.536802   130.057172
1.546802   129.876547
1.556802   130.002709
1.566802   129.962964
1.576802   129.973728
1.586802   129.932518
1.596802   130.464946
1.606802   131.615790
1.616802   130.153189
1.626802   129.526253
1.636802   132.182024
1.646802   131.248630
1.656802   133.418059
1.666802   134.217354
1.676802   131.883159
1.686802   132.044527
