48 1
Time_s   F0_Hz
0.394500   194.074580
0.404500   201.495108
0.414500   208.829351
0.424500   216.639482
0.434500   226.562593
0.444500   233.224705
0.454500   234.671048
0.464500   232.531629
0.474500   230.765534
0.484500   229.964924
0.494500   229.501184
0.504500   228.967760
0.514500   228.574408
0.524500   228.554056
0.534500   228.581361
0.544500   228.999943
0.554500   229.569673
0.564500   229.610979
0.574500   229.569896
0.584500   229.455246
0.594500   229.039660
0.604500   228.496006
0.614500   228.215180
0.624500   228.159699
0.634500   228.302431
0.644500   228.672590
0.654500   228.874941
0.664500   228.720810
0.674500   228.087855
0.684500   227.515724
0.694500   227.243148
0.704500   226.926881
0.714500   227.015007
0.724500   226.866459
0.734500   226.486568
0.744500   226.175524
0.754500   226.201177
0.764500   226.027960
0.774500   225.358048
0.784500   225.132715
0.794500   225.379052
0.804500   225.570223
0.814500   225.340413
0.824500   225.955598
0.834500   226.708085
0.844500   227.049940
0.854500   227.249667
0.864500   227.021939
0.874500   226.571903
0.884500   226.850529
0.894500   226.959161
0.904500   226.471242
0.914500   226.797629
0.924500   227.447598
0.934500   227.706207
0.944500   227.108957
0.954500   227.066899
0.964500   227.355407
0.974500   227.123197
0.984500   227.249436
0.994500   228.109537
1.004500   228.985319
1.014500   230.411875
1.024500   230.796041
1.034500   230.234507
1.044500   230.124002
1.054500   230.612967
1.064500   231.124939
