19 2
Time_s   F0_Hz
--undefined--   --undefined--
1.450500   94.209897
1.460500   97.558575
1.470500   98.161527
1.480500   98.244087
1.490500   99.574558
1.500500   100.320913
1.510500   99.863740
1.520500   100.353001
1.530500   100.636406
1.540500   100.871916
1.550500   101.121126
1.560500   100.776232
1.570500   99.939655
1.580500   100.533031
1.590500   100.580215
1.600500   100.500601
1.610500   101.607994
1.620500   102.015315
1.630500   102.445117
1.640500   102.887733
1.650500   103.078687
1.660500   103.798406
1.670500   104.564226
1.680500   105.270227
1.690500   105.880420
1.700500   106.720801
1.710500   107.222126
1.720500   107.949654
1.730500   108.469561
1.740500   108.395085
1.750500   108.778204
1.760500   109.771787
1.770500   110.597452
1.780500   111.409856
1.790500   111.918574
1.800500   118.564179
1.810500   118.522131
--undefined--   --undefined--
