30 1
Time_s   F0_Hz
--undefined--   --undefined--
0.843500   285.295188
0.853500   277.376026
0.863500   275.700706
0.873500   275.835126
0.883500   275.175463
0.893500   275.154353
0.903500   275.279318
0.913500   275.281739
0.923500   274.940590
0.933500   274.375595
0.943500   274.153093
0.953500   274.481701
0.963500   274.477694
0.973500   274.603536
0.983500   274.290911
0.993500   274.710237
1.003500   275.278075
1.013500   275.580993
1.023500   276.085421
1.033500   276.940451
1.043500   277.358467
1.053500   277.007395
1.063500   276.919923
1.073500   277.239693
1.083500   276.574459
1.093500   275.762309
1.103500   275.367230
1.113500   274.956036
1.123500   274.349205
1.133500   273.364224
1.143500   273.230957
1.153500   273.806395
1.163500   274.582447
1.173500   275.851384
1.183500   277.543030
1.193500   279.835581
1.203500   282.603221
1.213500   285.673678
1.223500   288.193693
1.233500   289.699679
1.243500   289.355673
1.253500   288.317126
1.263500   286.142147
1.273500   283.235509
1.283500   279.725151
1.293500   276.831343
1.303500   279.254071
1.313500   282.403605
1.323500   282.902486
1.333500   283.812682
1.343500   283.994703
1.353500   280.016996
--undefined--   --undefined--
