5 2
Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
1.452143   106.658647
1.462143   107.970199
1.472143   110.806244
1.482143   113.165723
1.492143   116.943042
1.502143   117.139467
1.512143   116.379645
1.522143   116.587071
1.532143   116.490993
1.542143   116.387850
1.552143   116.075835
1.562143   115.939757
1.572143   115.507593
1.582143   115.058320
1.592143   115.014374
1.602143   115.125362
1.612143   115.262807
1.622143   114.998109
1.632143   114.861507
1.642143   114.786849
1.652143   114.936027
1.662143   114.701980
1.672143   114.483694
1.682143   114.505594
1.692143   113.975420
1.702143   113.032515
1.712143   112.146658
1.722143   111.279652
1.732143   111.383308
1.742143   112.084015
1.752143   113.093079
1.762143   114.270781
1.772143   115.684967
1.782143   117.064284
1.792143   119.325447
1.802143   120.913676
1.812143   121.214391
1.822143   122.342020
1.832143   123.859518
1.842143   123.958627
1.852143   126.571337
1.862143   128.192535
1.872143   129.217452
1.882143   134.002170
1.892143   134.906669
1.902143   136.669241
1.912143   141.464595
1.922143   142.248429
--undefined--   --undefined--
--undefined--   --undefined--
