3 1
Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
1.023500   276.571646
1.033500   267.293633
1.043500   257.914493
1.053500   252.771645
1.063500   251.239045
1.073500   249.199793
1.083500   247.487187
1.093500   246.694321
1.103500   245.171530
1.113500   245.517626
1.123500   245.986670
1.133500   245.865501
1.143500   245.929630
1.153500   246.537206
1.163500   247.245461
1.173500   248.274682
1.183500   249.297136
1.193500   249.918172
1.203500   249.889557
1.213500   249.588443
1.223500   248.384405
1.233500   247.804156
1.243500   247.665941
1.253500   247.402352
1.263500   247.573946
1.273500   248.307775
1.283500   249.332167
1.293500   250.101939
1.303500   250.499432
1.313500   251.057063
1.323500   252.065350
1.333500   253.656819
1.343500   254.625274
1.353500   255.979041
1.363500   257.582887
1.373500   258.345033
1.383500   260.860190
1.393500   264.066961
1.403500   271.453891
1.413500   280.029803
1.423500   275.236619
1.433500   277.462731
--undefined--   --undefined--
--undefined--   --undefined--
