24 1
Time_s   F0_Hz
--undefined--   --undefined--
0.464739   128.177422
0.474739   129.018325
0.484739   130.764934
0.494739   132.358130
0.504739   133.055903
0.514739   133.651294
0.524739   134.172947
0.534739   134.386802
0.544739   134.421641
0.554739   133.870524
0.564739   133.237336
0.574739   132.836234
0.584739   132.465659
0.594739   132.580188
0.604739   133.150191
0.614739   134.390565
0.624739   135.115811
0.634739   136.188016
0.644739   137.569941
0.654739   139.222830
0.664739   141.134003
0.674739   143.947283
0.684739   145.807550
0.694739   147.180908
0.704739   148.992255
0.714739   151.049033
0.724739   152.488966
0.734739   153.696271
0.744739   155.297207
0.754739   156.564377
0.764739   158.123637
0.774739   159.811987
0.784739   161.360726
0.794739   162.679237
0.804739   163.933593
0.814739   165.788858
0.824739   167.838764
0.834739   170.272812
0.844739   173.732656
0.854739   176.863747
0.864739   181.744004
0.874739   184.039994
0.884739   190.312725
0.894739   193.688088
0.904739   200.094283
0.914739   199.502293
--undefined--   --undefined--
