59 2
Time_s   F0_Hz
1.845490   260.554076
1.855490   260.302199
1.865490   257.318220
1.875490   254.092266
1.885490   250.737819
1.895490   248.630115
1.905490   244.512760
1.915490   243.046454
1.925490   242.920244
1.935490   239.297172
1.945490   236.799649
1.955490   235.283416
1.965490   234.327456
1.975490   233.576104
1.985490   233.340169
1.995490   234.041281
2.005490   235.525169
2.015490   237.367445
2.025490   238.609897
2.035490   239.206516
2.045490   239.186046
2.055490   240.556104
2.065490   242.354834
2.075490   244.594395
2.085490   246.929460
2.095490   249.381287
2.105490   251.299939
2.115490   253.773962
2.125490   255.537106
2.135490   257.889137
2.145490   260.269019
2.155490   262.673813
2.165490   265.216089
2.175490   268.222197
2.185490   270.850512
2.195490   273.567121
2.205490   276.068408
2.215490   277.319025
2.225490   276.695488
2.235490   276.526985
2.245490   269.964881
