36 1
Time_s   F0_Hz
--undefined--   --undefined--
2.296750   141.428683
2.306750   136.027720
2.316750   133.500025
2.326750   132.794006
2.336750   132.473159
2.346750   132.287686
2.356750   131.572193
2.366750   131.409072
2.376750   132.083239
2.386750   131.958900
2.396750   131.601691
2.406750   131.024712
2.416750   131.421439
2.426750   131.872506
2.436750   132.064963
2.446750   131.536473
2.456750   130.716773
2.466750   130.599030
2.476750   130.533422
2.486750   129.418488
2.496750   129.052224
2.506750   129.018349
2.516750   129.195121
2.526750   128.510456
2.536750   128.743028
2.546750   128.375352
2.556750   127.637519
2.566750   127.185948
2.576750   126.135302
2.586750   125.479981
2.596750   126.087392
2.606750   125.389573
2.616750   125.228270
2.626750   125.379124
2.636750   125.045646
2.646750   124.716319
