17 3
Time_s   F0_Hz
3.107104   113.124670
3.117104   99.340686
3.127104   93.188942
3.137104   89.562242
3.147104   88.893355
3.277104   94.280955
3.287104   93.430657
3.297104   92.800509
3.307104   94.110933
3.317104   95.424143
3.327104   95.658736
3.337104   95.237892
3.347104   95.630948
3.357104   95.820004
3.367104   95.408066
3.377104   95.706210
3.387104   95.939966
3.397104   97.259489
3.407104   98.177692
3.417104   98.667532
3.427104   99.144866
3.437104   99.469551
3.447104   99.857130
3.457104   98.956884
3.467104   98.135240
3.477104   99.545157
3.487104   96.948743
3.497104   96.513678
3.507104   96.661714
3.517104   97.432946
3.527104   97.501366
3.537104   98.257607
--undefined--   --undefined--
