30 4
Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
3.253500   271.415378
3.263500   257.682200
3.273500   256.166069
3.283500   256.834121
3.293500   255.187134
3.303500   253.850798
3.313500   252.186063
3.323500   250.523142
3.333500   247.998931
3.343500   243.570590
3.353500   234.693568
3.363500   227.268037
3.373500   220.340327
3.383500   204.728347
3.393500   199.388662
3.403500   189.132166
3.413500   180.095031
3.423500   178.131927
3.433500   179.932421
3.443500   180.841746
3.453500   174.164857
3.463500   175.586204
3.473500   177.568193
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
