12 4
Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
2.283500   229.126428
2.293500   229.208156
2.303500   236.081685
2.313500   242.551116
2.323500   247.120260
2.333500   251.191316
2.343500   253.114561
2.353500   253.258232
2.363500   253.595549
2.373500   253.187844
2.383500   251.745096
2.393500   248.840805
2.403500   244.529862
2.413500   240.548023
2.423500   236.893695
2.433500   233.696765
2.443500   229.416959
2.453500   223.701177
2.463500   218.688264
2.473500   212.968124
2.483500   209.123680
2.493500   203.475693
2.503500   196.369085
2.513500   194.334673
2.523500   192.158995
2.533500   187.855233
2.543500   185.896840
2.553500   190.836506
2.563500   197.894461
--undefined--   --undefined--
