17 2
Time_s   F0_Hz
--undefined--   --undefined--
2.060500   104.588689
2.070500   100.688365
2.080500   99.058930
2.090500   98.848454
2.100500   97.932744
2.110500   98.249592
2.120500   101.621699
2.130500   97.205519
2.140500   95.411067
2.150500   94.253698
2.160500   93.076483
2.170500   93.068069
2.180500   92.999953
2.190500   93.075518
2.200500   93.299550
2.210500   93.286615
2.220500   93.433904
2.230500   92.801139
2.240500   93.037515
2.250500   93.703773
2.260500   94.599887
2.270500   94.911259
2.280500   95.518264
2.290500   95.658318
2.300500   95.946078
2.310500   96.918605
2.320500   98.401854
2.330500   100.574481
2.340500   101.598773
2.350500   102.960449
2.360500   104.287712
2.370500   105.571216
2.380500   107.987079
2.390500   109.816622
2.400500   110.258755
2.410500   110.231749
2.420500   112.921770
2.430500   114.042157
2.440500   112.929011
2.450500   122.444878
2.460500   123.707965
2.470500   121.815678
2.480500   123.833779
2.490500   127.166680
2.500500   126.878985
2.510500   128.722991
2.520500   134.109153
2.530500   134.130187
--undefined--   --undefined--
