9 1
Time_s   F0_Hz
0.741500   108.537169
0.751500   109.973845
0.761500   111.007460
0.771500   110.968447
0.781500   111.084831
0.791500   111.872110
0.801500   111.726149
0.811500   111.716215
0.821500   112.127727
0.831500   111.649893
0.841500   112.449492
0.851500   112.334556
0.861500   112.797227
0.871500   113.137157
0.881500   113.779592
0.891500   114.869494
0.901500   115.398211
0.911500   115.734565
0.921500   115.892271
0.931500   116.042169
0.941500   116.050316
0.951500   115.778362
0.961500   115.684142
0.971500   115.137797
0.981500   115.036370
0.991500   115.144140
1.001500   115.037631
1.011500   114.542624
1.021500   113.057808
1.031500   113.617587
1.041500   114.114273
1.051500   113.501273
1.061500   113.288107
--undefined--   --undefined--
