8 2
Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
--undefined--   --undefined--
2.561719   299.147210
2.571719   289.381459
2.581719   272.610724
2.591719   258.171894
2.601719   250.110403
2.611719   250.017118
2.621719   255.281851
2.631719   252.177052
2.641719   250.040790
2.651719   248.390430
2.661719   245.270488
2.671719   242.719961
2.681719   240.047650
2.691719   237.748294
2.701719   235.388959
2.711719   233.752884
2.721719   232.642655
2.731719   232.066725
2.741719   231.343614
2.751719   230.339953
2.761719   229.582016
2.771719   229.234021
2.781719   229.122372
2.791719   229.531176
2.801719   229.840036
2.811719   229.802682
2.821719   229.419627
2.831719   229.475134
2.841719   229.992568
2.851719   230.860223
2.861719   231.478931
2.871719   232.165109
2.881719   233.278892
2.891719   235.278450
2.901719   237.432647
2.911719   239.810010
2.921719   242.775666
2.931719   245.055396
2.941719   249.000651
2.951719   252.884184
2.961719   255.932602
2.971719   258.571758
2.981719   261.246190
2.991719   264.679798
3.001719   268.236873
3.011719   271.286238
3.021719   273.657954
3.031719   275.823618
3.041719   279.872939
3.051719   283.501717
3.061719   286.862732
3.071719   291.311301
3.081719   295.156498
3.091719   299.188052
3.101719   303.551495
3.111719   308.946640
3.121719   312.914427
3.131719   318.003071
3.141719   326.585862
3.151719   327.924105
3.161719   320.815585
--undefined--   --undefined--
--undefined--   --undefined--
