24 2
Time_s   F0_Hz
--undefined--   --undefined--
--undefined--   --undefined--
1.114739   113.654478
1.124739   112.164167
1.134739   110.377472
1.144739   109.217975
1.154739   109.980536
1.164739   111.430967
1.174739   112.213267
1.184739   112.290853
1.194739   112.200476
1.204739   112.569289
1.214739   113.123416
1.224739   113.831898
1.234739   114.128058
1.244739   113.906481
1.254739   113.563815
1.264739   113.168640
1.274739   113.034619
1.284739   112.628973
1.294739   112.296437
1.304739   111.936451
1.314739   111.743224
1.324739   112.213258
1.334739   113.199887
1.344739   114.142875
1.354739   114.725954
1.364739   115.397229
1.374739   116.012779
1.384739   117.284704
1.394739   118.218374
1.404739   119.652223
1.414739   121.293213
1.424739   122.096293
1.434739   122.919615
1.444739   124.041372
1.454739   124.152427
1.464739   124.566265
1.474739   125.585125
1.484739   127.588794
1.494739   129.347925
1.504739   131.672317
1.514739   134.595054
1.524739   136.321308
1.534739   138.678313
1.544739   141.308340
1.554739   144.776987
1.564739   148.363519
1.574739   151.456163
1.584739   153.265803
1.594739   156.483168
--undefined--   --undefined--
