45 1
Time_s   F0_Hz
--undefined--   --undefined--
0.657687   162.684117
0.667687   163.608962
0.677687   162.400131
0.687688   162.259802
0.697688   160.747356
0.707687   158.434120
0.717687   154.973879
0.727687   152.338518
0.737687   151.018353
0.747687   150.576233
0.757687   150.152155
0.767687   151.066597
0.777687   152.230218
0.787687   153.202542
0.797687   153.663489
0.807687   154.545824
0.817687   155.918450
0.827687   157.047076
0.837687   157.829004
0.847687   159.104032
0.857687   159.743675
0.867687   160.586567
0.877687   159.998543
0.887687   159.240938
0.897687   159.123306
0.907687   158.185330
0.917687   158.071630
0.927687   158.358648
0.937688   158.017885
0.947688   158.322708
0.957688   159.007994
0.967688   159.198674
0.977687   158.592082
0.987687   159.226674
0.997687   159.736711
1.007687   160.599305
1.017688   161.388822
1.027687   162.633779
1.037688   164.243662
1.047687   164.628142
1.057688   164.056751
1.067687   162.960489
1.077687   162.598064
1.087687   160.576209
1.097687   158.379359
1.107687   155.005445
1.117687   153.308939
