28 2
Time_s   F0_Hz
1.482500   220.964589
1.492500   219.458455
1.502500   214.942884
1.512500   211.652100
1.522500   209.333665
1.532500   208.054767
1.542500   207.016891
1.552500   204.815888
1.562500   202.815293
1.572500   200.522854
1.582500   199.092738
1.592500   198.399178
1.602500   199.102085
1.612500   200.381551
1.622500   200.862266
1.632500   200.485549
1.642500   201.215991
1.652500   202.673117
1.662500   203.999701
1.672500   204.387690
1.682500   205.829793
1.692500   207.225839
1.702500   208.640825
1.712500   209.848944
1.722500   212.320226
1.732500   214.850813
1.742500   216.613576
1.752500   219.035572
1.762500   220.311480
1.772500   222.890057
1.782500   224.599795
1.792500   226.925964
1.802500   229.507559
1.812500   231.886995
1.822500   234.228056
1.832500   236.671924
1.842500   235.174761
