28 4
Time_s   F0_Hz
2.541344   258.758113
2.551344   245.156177
2.561344   248.628302
2.571344   256.658978
2.581344   258.882473
2.591344   259.182415
2.601344   258.077267
2.611344   255.969453
2.621344   254.462069
2.631344   252.094411
2.641344   249.444003
2.651344   245.606917
2.661344   241.304970
2.671344   239.163960
2.681344   233.738888
2.691344   229.266562
2.701344   225.918340
2.711344   223.349539
2.721344   221.730175
2.731344   222.545258
2.741344   246.480356
2.751344   250.852453
2.761344   244.537788
2.771344   241.087454
2.781344   268.627510
2.791344   269.403017
